组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
b95ff877b2284c12bf0c03e65c54803a,11431110,湖南省烟草公司永州市芝山区公司,湖南省烟草永州市芝山区公司,431100,430000
f703dd7661e34a60ad9eda325b20ac33,11433108,湖南省烟草公司永顺县公司,湖南省烟草永顺县公司,433100,430000
eecf13ce3981478b9c50fbbe1b0bc692,11430703,湖南省烟草公司汉寿县公司,湖南省烟草汉寿县公司,430700,430000
6b56335c9c004e1682f3c9dc409d9cde,11431007,湖南省烟草公司汝城县公司,湖南省烟草汝城县公司,431000,430000
f249700336d2403f8e1bbf11a80af7c0,11431103,湖南省烟草公司江华县公司,湖南省烟草江华县公司,431100,430000
d439e92e604f40b6a9d4134f137c6535,11431104,湖南省烟草公司江永县公司,湖南省烟草江永县公司,431100,430000
9528673e736f41af83f8de9cc9eb6d4e,11430604,湖南省烟草公司汨罗市公司,湖南省烟草汨罗市公司,430600,430000
36375a93781141d180ce09b558dac4fa,11430905,湖南省烟草公司沅江市公司,湖南省烟草沅江市公司,430900,430000
18af28f0335141299858889c9a704c0c,11431210,湖南省烟草公司沅陵县公司,湖南省烟草沅陵县公司,431200,430000
23210bcf3a79435d955a52f9b0f5759b,11433107,湖南省烟草公司泸溪县公司,湖南省烟草泸溪县公司,433100,430000
d27a7596945f4ac398d4cc80d0601ed7,11430503,湖南省烟草公司洞口县公司,湖南省烟草洞口县公司,430500,430000
04656188a9764b44977a8b4c23522ea7,11430704,湖南省烟草公司津市市公司,湖南省烟草津市市公司,430700,430000
c7638ee3efb34b04ab9a1893c23ed33e,11431203,湖南省烟草公司洪江区公司,湖南省烟草洪江区公司,431200,430000
d34f3ea3f3da402cbbf133d32b6517fb,11431204,湖南省烟草公司洪江市公司,湖南省烟草洪江市公司,431200,430000
43b42eb9f02547a0b15d3a683e6b9628,11430103,湖南省烟草公司浏阳市公司,湖南省烟草浏阳市公司,430100,430000
5fa7de612f1a4727a483adac42512eb3,11431303,湖南省烟草公司涟源市公司,湖南省烟草涟源市公司,431300,430000
c220c4d0fb5d444e997861aa9f9a96a6,11430304,湖南省烟草公司湘乡市公司,湖南省烟草湘乡市公司,430300,430000
7efb462a90f049518cefdabf2a17a791,11430303,湖南省烟草公司湘潭县公司,湖南省烟草湘潭县公司,430300,430000
44b81739e4a6477db75f3174736c982b,11430301,湖南省烟草公司湘潭市公司,湖南省烟草湘潭市公司,430300,430000
953b1aadf10e4c92b36169a89c05fe6e,11433101,湖南省烟草公司湘西自治州公司,湖南省烟草湘西自治州公司,433100,430000
275513d27ae64e0aaff7e5db1f039f50,11430606,湖南省烟草公司湘阴县公司,湖南省烟草湘阴县公司,430600,430000
d5003c34c7e34c4a8e7ebbc968d3c782,11431209,湖南省烟草公司溆浦县公司,湖南省烟草溆浦县公司,431200,430000
653ef85f64674d36a821491bc6d00cb3,11430705,湖南省烟草公司澧县公司,湖南省烟草澧县公司,430700,430000
8118370f25954723835c52fd3bac8002,11430204,湖南省烟草公司炎陵县公司,湖南省烟草炎陵县公司,430200,430000
c50a40fd1f9546efadc7a9480ac8d5f8,11430901,湖南省烟草公司益阳市公司,湖南省烟草益阳市公司,430900,430000
4e806df2c8be4b0ebb25aacf246f3b81,11430707,湖南省烟草公司石门县公司,湖南省烟草石门县公司,430700,430000
ad23a021fbfd42eb9261104431d96d6e,11430409,湖南省烟草公司祁东县公司,湖南省烟草祁东县公司,430400,430000
dc3392acce3a43329bf297d32e87da52,11431107,湖南省烟草公司祁阳县公司,湖南省烟草祁阳县公司,431100,430000
111c054112bd446a85b868b20456f465,11431301,湖南省烟草公司娄底市公司,湖南省烟草娄底市公司,431300,430000
3d5da44f1369464ca917f9a15d5659e5,11430507,湖南省烟草公司绥宁县公司,湖南省烟草绥宁县公司,430500,430000
f09d2625da6b48eaa3281246aeb3d5c5,11430407,湖南省烟草公司耒阳市公司,湖南省烟草耒阳市公司,430400,430000
167e9b4476c04d009ef2403c03945ff9,11433105,湖南省烟草公司花垣县公司,湖南省烟草花垣县公司,433100,430000
4c5697d195e94e0bb3a20334ebef01e0,11431211,湖南省烟草公司芷江侗族自治县公司,湖南省烟草芷江侗族自治县公司,431200,430000
d62a02013a60421a897c830449c50dbf,11430202,湖南省烟草公司茶陵县公司,湖南省烟草茶陵县公司,430200,430000
8cb23a5e23874de0acca83b3ea3ce78d,11431105,湖南省烟草公司蓝山县公司,湖南省烟草蓝山县公司,431100,430000
1f2c8a52d26a4c4aa3239a890317098a,11430403,湖南省烟草公司衡东县公司,湖南省烟草衡东县公司,430400,430000
cf10eb7de192411193d26a78479dea2f,11430404,湖南省烟草公司衡南县公司,湖南省烟草衡南县公司,430400,430000
179d5d03198540f482ab9f138b3a62b0,11430405,湖南省烟草公司衡山县公司,湖南省烟草衡山县公司,430400,430000
7d79ea94c49349bba629eac6b527cc99,11430406,湖南省烟草公司衡阳县公司,湖南省烟草衡阳县公司,430400,430000
aa9869a34bd642e68092c3ec3ad63aa9,11430401,湖南省烟草公司衡阳市公司,湖南省烟草衡阳市公司,430400,430000
5af64242adc94ca8b3ddab1a3f1d3dd0,11431010,湖南省烟草公司资兴市公司,湖南省烟草资兴市公司,431000,430000
eb5138a291f84046bf205185238eb351,11431202,湖南省烟草公司辰溪县公司,湖南省烟草辰溪县公司,431200,430000
dfe1ed99dd2348b4a0aa14619ed97ff2,11430505,湖南省烟草公司邵东县公司,湖南省烟草邵东县公司,430500,430000
65f5dcd15450455989e07f7bf484360e,11430506,湖南省烟草公司邵阳县公司,湖南省烟草邵阳县公司,430500,430000
9125c5ce687c4647b2ab8e0902c42f75,11430501,湖南省烟草公司邵阳市公司,湖南省烟草邵阳市公司,430500,430000
318973238308402d929aaf043870d3a3,11431001,湖南省烟草公司郴州市公司,湖南省烟草郴州市公司,431000,430000
76ff9fe689fb4891aa7b69abf34b710d,11430203,湖南省烟草公司醴陵市公司,湖南省烟草醴陵市公司,430200,430000
6bd3ed8c0b6043f283075ac4437e64e8,11430102,湖南省烟草公司长沙县公司,湖南省烟草长沙县公司,430100,430000
681e0a3051aa4484a7d52c7396158c0b,11430101,湖南省烟草公司长沙市公司,湖南省烟草长沙市公司,430100,430000
b40ab0d4e39d4085b489a0de45f57133,11430504,湖南省烟草公司隆回县公司,湖南省烟草隆回县公司,430500,430000
a8c8749b626f4aa39ddc5e4ccd22d615,11431206,湖南省烟草公司靖州苗族侗族自治县公司,湖南省烟草靖州县公司,431200,430000
52bed726a35d485dadc31a0b8d5108ed,11430302,湖南省烟草公司韶山市公司,湖南省烟草韶山市公司,430300,430000
6b0ac94cecd145b884369282862a2d1b,11431207,湖南省烟草公司麻阳苗族自治县公司,湖南省烟草麻阳苗族自治县公司,431200,430000
ec868862e80d4d22ba5d5a07eb923392,11433106,湖南省烟草公司龙山县公司,湖南省烟草龙山县公司,433100,430000
fb5a3b155f7c42488fabe00ba89a7f52,21430001,湖南省烟草物资公司,湖南省烟草物资公司,430000,430000
3aae7844f4af4a1dbc385edfcfae8cc2,10430901,湖南省益阳市烟草专卖局,湖南省益阳市局,430900,430000
ebe82d1c00b44cf5a8deff6753b9e5c4,10431301,湖南省娄底市烟草专卖局,湖南省娄底市局,431300,430000
a773bab8f91c472aa673d189fdb8a1b3,10431107,湖南省蓝山县烟草专卖局,湖南省蓝山县局,431127,430000
8ce4dd0bf04f4bafab1a47af786fb339,10431103,湖南省道县烟草专卖局,湖南省道县局,431124,430000
b1a9d1835f3942849dd0bc7e749ae57a,10431001,湖南省郴州市烟草专卖局,湖南省郴州市局,431000,430000
d40d008f35c041358518d232e899c915,10430102,湖南省长沙县烟草专卖局,湖南省长沙县局,430121,430000
2211a7016d80456687ef463ddea68946,10430101,湖南省长沙市烟草专卖局,湖南省长沙市局,430100,430000
2afcaeeebd4a469b9522cbcf405e184a,10430302,湖南省韶山市烟草专卖局,湖南省韶山市局,430382,430000
5073b0a7f9b44c36ba5c9d1f272472f5,10431102,湖南祁阳县烟草专卖局,湖南祁阳县局,431121,430000
c5e313992c25400db27f1c2f0405d7f6,99430401,湖南金叶烟草薄片有限责任公司,湖南金叶烟草薄片有限责任公司,430400,430000
f880a4e68f8b43989e553f8f94fb0119,12431101,湖南零陵卷烟厂,零陵卷烟厂,431100,430000
28c068631ecc4e2cb197bf00ac533f9a,11360410,湖口县烟草公司,湖口县烟草公司,360400,360000
940d1ba486b745e48b12103481db3599,10360301,湘东区烟草专卖局,湘东区局,360313,360000
e16863abc60e4654812e9760b392ccd8,10433101,湘西自治州烟草专卖局,湘西自治州局,433100,430000
176af0979b1d46c982bb7a92dcdd6954,14433102,湘西鹤盛原烟发展有限责任公司,湘西鹤盛原烟发展有限责任公司,433100,430000
9466bff4364a4f4eaf9f467663d387db,12440801,湛江卷烟厂,湛江卷烟厂,440800,440000
d272640612aa4e6eb07295fda74fb71d,12440802,湛江卷烟厂廉江分厂,廉江卷烟厂,440800,440000
d7e3db283d4f4bc2966ca957dd6f108d,10440801,湛江市烟草专卖局,湛江市局,440800,440000
c29ca2cefd514fe497db1251b8806560,10630104,湟中县市烟草专卖局,湟中县市局,630122,630000
eaf7f838da2043f6ab59a23382d1510a,10630103,湟源县烟草专卖局,湟源县局,630123,630000
b51b365d77074ca7ac9a332bdbabb1fb,10431210,溆浦县烟草专卖局,溆浦县局,431224,430000
00912c2cab9540ecbb5e45b53e48745d,10320106,溧水县烟草专卖局,溧水县局,320124,320000
34b542e0c107492e9f9794d094fd081e,10320404,溧阳市烟草专卖局,溧阳市局,320481,320000
0c664cb9de1040bdb4c1ba5c427558c0,12341101,滁州卷烟厂,滁州卷烟厂,341100,340000
85ab4a6e925840329d5f825bbb30350f,10341101,滁州市烟草专卖局,滁州市局,341100,340000
24dd7aff9f2041eca082df62e86e5447,10341108,滁州市直属分局,滁州市直属分局,341100,340000
8fccadb6e6f148018fed45e1086d0c93,10410503,滑县烟草专卖局,滑县局,410526,410000
fdd862f69c374618b96fe1af11478230,12370401,滕州卷烟厂,滕州卷烟厂,370400,370000
a4e6023a2c5f4608b4f2481155117ddf,10370405,滕州市烟草专卖局,滕州市局,370481,370000
8f8994fe63bf41188ccc35b788662008,10130207,滦南县烟草专卖局,滦南县局,130224,130000
6e299e000a31477baef29700d39d86d3,10130206,滦县烟草专卖局,滦县局,130223,130000
95996402aaa74c3c86bd04360be3de5d,10130803,滦平县烟草专卖局,滦平县局,130824,130000
ac5a538ad46d47e3b07ba78f4688399d,10371610,滨州市沾化区烟草专卖局,沾化区局,371624,370000
54926f789a4e491c9b2c688bf32fceee,10371602,滨州市滨城区烟草专卖局,滨州市滨城区局,371602,370000
dd0ed2356eac4953b543981213dd60f4,10371601,滨州市烟草专卖局,山东省滨州市局,371600,370000
c3705fcab62d4688aa2edf4fdcef0225,10320903,滨海县烟草专卖局,滨海县局,320922,320000
a916c83b72b64ee9afdf107f511df975,10232703,漠河县烟草专卖局,漠河县局,232723,230000
c9cc195549fb409eac1f67aef10b6755,12411101,漯河卷烟厂,漯河卷烟分厂,411100,410000
6998e8dcedb7495a819a6c7266817467,10411105,漯河市源汇区烟草专卖局,漯河市源汇区局,411102,410000
e7aa5d0adb1d471ab68a22d6bb02cd85,10411101,漯河市烟草专卖局,漯河市局,411100,410000
177c83e76deb4789a401ce3952c8c6b4,22411101,漯河烟草分公司城区营销部,漯河烟草分公司城区营销部,411100,410000
038f3f67229d4461916961354f28a7f3,10350611,漳州市城区烟草专卖局,漳州市城区烟草专卖局,350600,350000
b688ab8f012c49dabc163a2ea2c2fbfd,10350601,漳州市烟草专卖局,漳州市局,350600,350000
4de9a17a5a1a44d5993e466576b0256e,11350611,漳州市烟草公司城区分公司,漳州市烟草公司城区分公司,350600,350000
caccb88f3b1e417c8d6db0199fd58b4d,10350807,漳平市烟草专卖局,漳平市局,350881,350000
b6f0fc0983f94674a7f9fd9a18fae7e8,10350603,漳浦县烟草专卖局,漳浦县局,350623,350000
63babd2e3e984fb69937306fc2189b6e,14350602,漳浦县烟草公司烟叶复烤厂,漳浦县烟草公司烟叶复烤厂,350623,350000
d7ab32263fdc4b9ca096620e7fb3575f,10370712,潍坊市坊子区烟草专卖局,潍坊市坊子区局,370704,370000
5ad243e021754a56b7f5f4ed3eb1c38e,10370713,潍坊市奎文区烟草专卖局,潍坊市奎文区局,370705,370000
c5f1dcd71d334f6aba6a77d45e2906ab,10370705,潍坊市寒亭区烟草专卖局,潍坊市寒亭区局,370703,370000
7dd274fb1aa64dcb95bdbeb29024ca3b,10370709,潍坊市潍城区烟草专卖局,潍坊市潍城区局,370702,370000
f78024dcbf10465db0df9d394e98c11e,10370701,潍坊市烟草专卖局,潍坊市局,370700,370000
7a24d7a7b0804989b1ee557b0e75cd5d,10370714,潍坊市烟草专卖局海化区分局,潍坊市局海化区分局,370700,370000
54eb64ff7fa045c2a68c82c80d9b8041,10140405,潞城市烟草专卖局,潞城市局,140481,140000
43719e11d78e460ab3d38a42a6c3ddc6,10411506,潢川县烟草专卖局,潢川县局,411526,410000
2818f95d41dd42baa513097d0db3f67a,10445102,潮安县烟草专卖局,潮安县局,445121,440000
6e5dc09f5e7c4895925829bd9eba13bf,10445101,潮州市烟草专卖局,潮州市局,445100,440000
28ccaa09166d4237b0e8e1cf6c054de9,10440503,潮阳市烟草专卖局,潮阳市局,440513,440000
ccdbb331c41e4954aeb97f48b906bab9,10610506,潼关县烟草专卖局,潼关县局,610522,610000
a94de210b10e45459b5ba2e369c6eebb,12610501,澄城卷烟厂,澄城卷烟厂,610500,610000
6e467b7d76854c56ab2bf0440861c87b,10610507,澄城县烟草专卖局,澄城县局,610525,610000
4079a1d122ef4ab68ce22586e85021a2,10440502,澄海市烟草专卖局,澄海市局,440515,440000
b3f8f6621065413f9c69cdddee84e7b3,11440506,澄海市烟草公司,澄海市烟草公司,440500,440000
1df464de089741c5b93616d2339daedb,10469004,澄迈县烟草专卖局,澄迈县局,469027,460000
9855b3b82dcd4acbaeb7e39fbebeda1f,10532705,澜沧拉祜族自治县烟草专卖局,澜沧拉祜族自治县局,530828,530000
753c68aeac31413bb2ff519753121d80,10430705,澧县烟草专卖局,澧县局,430723,430000
e337bc124f00405ba736416aa7705c8a,12820001,澳门金叶卷烟厂,澳门金叶卷烟厂,820000,820000
d195e5278bb544e3ae512cfbcd6f9bbd,10340602,濉溪县烟草专卖局,濉溪县局,340621,340000
ebaeb484ed9845bbabbbb2551b656acb,10410905,濮阳县烟草专卖局,濮阳县局,410928,410000
2e781e79cd7a4cc891689ef639e15fa2,10410901,濮阳市烟草专卖局,濮阳市局,410900,410000
7253672b5e6f4c97a6359421111cf46f,10410902,濮阳市烟草专卖局直属分局,濮阳市局直属分局,410901,410000
2d9e5addce8a475d937a0f9622461d57,10320704,灌云县烟草专卖局,灌云县局,320723,320000
590ed41a244347b5a7baffd6d93fe6c0,10320705,灌南县烟草专卖局,灌南县局,320724,320000
8f3884821a104f0b93c2d637e2e18c9f,10450311,灌阳县烟草专卖局,灌阳县局,450327,450000
8c7b27ec53cc4675999a9721dac052f2,10610106,灞桥区烟草专卖局,灞桥区烟草专卖局,610111,610000
13700d8d02e343d8a74c966670a33c07,10211002,灯塔市烟草专卖局,灯塔市局,211081,210000
d5edf1128f534829bf52dc82057613cd,10140208,灵丘县烟草专卖局,灵丘县局,140224,140000
a4c5dfffd85f4ab99bb7a6f3d149eb56,11140208,灵丘县烟草公司,灵丘县烟草公司,140200,140000
31540a3ea0424288bc741383736458bc,10411202,灵宝市烟草专卖局,灵宝市局,411282,410000
78379d7dd3f44643814295f0181f7e23,10130113,灵寿县烟草专卖局,灵寿县局,130126,130000
e7b2a92b393246f29ea02f297d8d88a4,10450706,灵山县烟草专卖局,灵山县局,450721,450000
4838aa8e951c44bf8a09a8509327bec3,11450702,灵山县烟草公司,灵山县烟草公司,450700,450000
3c7a389357f64257aa6b312b1d64e361,10450304,灵川县烟草专卖局,灵川县局,450323,450000
8c765c532cb9460b88c765372886ae8d,10640306,灵武市烟草专卖局,灵武市局,640181,640000
baf9f7b9d4084126988ae82559e07b88,11640304,灵武市烟草有限责任公司,灵武市烟草有限责任公司,640300,640000
3cbafed6f1eb471abbf017d70d017fdf,10140712,灵石县烟草专卖局,灵石县局,140729,140000
0dd7b88c9ac24e50900028fdefef1b17,10513312,炉霍县烟草专卖局,炉霍县局,513327,510000
6cfaff97ca5a42e4ab43f379de8e78d1,10430204,炎陵县烟草专卖局,炎陵县局,430225,430000
e5cb2a2244b34409b6ff896ea12eb7cd,10370615,烟台市开发区烟草专卖局,烟台市开发区局,370600,370000
520d5c69d1da44d49176faebb2dda9c4,10370614,烟台市港口烟草专卖局,烟台市港口局,370600,370000
3236e203bd5c4781929e4d366bb730e6,10370601,烟台市烟草专卖局,烟台市局,370600,370000
990a13dde91642df9b791d005e86beaa,10370609,烟台市牟平区烟草专卖局,烟台市牟平区局,370612,370000
239df6892d454e7fb4df9f2ced57771d,10370603,烟台市福山区烟草专卖局,烟台市福山区局,370611,370000
56d10db5122545e8bd3985d0bad14eb2,10370613,烟台市芝罘区烟草专卖局,烟台市芝罘区局,370602,370000
3765542bd4c94f39a7cd85e51bfc7151,10370605,烟台市莱山区烟草专卖局,烟台市莱山区局,370613,370000
b8db4151f21f41baace43849540c9964,10652809,焉耆县烟草专卖局,焉耆县局,652826,650000
368388fec52846609eafeac9942502f7,10410801,焦作市烟草专卖局,焦作市局,410800,410000
962b2106cbd247829927a09095744d3b,10410802,焦作市烟草专卖局直属分局,焦作市局直属分局,410800,410000
aceb0c33be26433cb2f8b2621b21798a,15410802,焦作金叶醋酸纤维有限公司,焦作金叶醋酸纤维公司,410800,410000
f2be70df402c41858502a22a54b78f65,15231001,牡丹江卷烟材料厂,牡丹江卷烟材料厂,231000,230000
88b6b0502b1a44198b84ca54adc420e0,10231001,牡丹江市烟草专卖局,牡丹江市局,231000,230000
60797a21f1e948cf950e42ac5f8fd076,11231002,牡丹江烟草分公司东宁营销部,牡丹江烟草分公司东宁营销部,231000,230000
706f00ec1d794db8917b978408281a73,11231004,牡丹江烟草分公司宁安营销部,牡丹江烟草分公司宁安营销部,231000,230000
9bb53a6bc51349ccbd961aaedf5243c8,11231006,牡丹江烟草分公司林口营销部,牡丹江烟草分公司林口营销部,231000,230000
7d9349c38c764b8fa365e2633ed7374b,11231005,牡丹江烟草分公司海林营销部,牡丹江烟草分公司海林营销部,231000,230000
388143e2949d4519aab8bf590a8bcd22,11231007,牡丹江烟草分公司穆棱营销部,牡丹江烟草分公司穆棱营销部,231000,230000
3004f31b475b482ea83720b935da41dc,10654006,特克斯县烟草专卖局,特克斯县局,654027,650000
1b03acf2107945d9a204b1fc39a1b1f4,10522702,独山县烟草专卖局,独山县局,522726,520000
171080a1505d4f3ea9b92a5bde4d8b04,10522210,玉屏侗族自治县烟草专卖局,玉屏侗族自治县局,522223,520000
794cedde1a404762a118189f1a31c6ee,11522209,玉屏侗族自治县烟草公司,玉屏侗族自治县烟草公司,522200,520000
9525d7fb794d44e480f4b815ee4cf88c,11361105,玉山县烟草公司,玉山县烟草公司,361100,360000
7673e07f1bb5404fb4d60d60d9170da5,10450907,玉林市城区烟草专卖局,玉林市城区局,450900,450000
25695e0713fb48f682165b9a9c838f97,10450901,玉林烟草专卖局,玉林局,450900,450000
66fa1294dcdc4ba2b5959b593ce6bf94,10632701,玉树州烟草专卖局,玉树州局,632700,630000
d10e1b6573c4486bbfd0f012000e1b86,12530402,玉溪卷烟厂,玉溪卷烟厂,530400,530000
e1adce5d70fc4c23ae467cb095068288,10530406,玉溪市江川区烟草专卖局,江川区局,530421,530000
a59e55de2ee24bcb9473d2a8f15dceea,11530410,玉溪市烟草公司元江县分公司,玉溪市烟草公司元江县分公司,530400,530000
96eb74dada5449a5bbf0b685948b5e01,11530405,玉溪市烟草公司华宁县分公司,玉溪市烟草公司华宁县分公司,530400,530000
720e58d3a5b24caab3fc5ea98e9b4c12,11530403,玉溪市烟草公司峨山县分公司,玉溪市烟草公司峨山县分公司,530400,530000
d92ed0fa94534f219674e53b4583ae20,11530408,玉溪市烟草公司新平县分公司,玉溪市烟草公司新平县分公司,530400,530000
8823f62ad3f1485eb42f39aae18a96f1,11530409,玉溪市烟草公司易门县分公司,玉溪市烟草公司易门县分公司,530400,530000
85b6d8f528484f5bb91b16a8fafe16bf,11530406,玉溪市烟草公司江川分公司,江川分公司,530400,530000
b5db745281a14d6a8c81274dbe1cbd6e,11530402,玉溪市烟草公司澄江县分公司,玉溪市烟草公司澄江县分公司,530400,530000
dfcce9d0ca714c26a7712e1adb93e242,11530404,玉溪市烟草公司红塔区分公司,玉溪市烟草公司红塔区分公司,530400,530000
e77d026a1ca64fb0b561f46f23a5ef7d,11530407,玉溪市烟草公司通海县分公司,玉溪市烟草公司通海县分公司,530400,530000
303c24db2f254a239da50b292cb4d6f8,10331008,玉环县烟草专卖局,浙江省玉环县局,331000,330000
8fb6731696af4293a4f2540721d6147c,10130204,玉田县烟草专卖局,玉田县局,130229,130000
0bb302d2abd44cff898b3539d5279575,10530703,玉龙县烟草专卖局,玉龙县局,530721,530000
68f952e175784302a9814cdbb52ba9b7,10632602,玛多县烟草专卖局,玛多县局,632626,630000
2271c40dcbe445efa06ff245e9faac6f,11632605,玛多县烟草公司,玛多县烟草公司,632600,630000
98347136ba904c0e904194ecf561b251,10623008,玛曲县烟草专卖局,甘南州玛曲县局,623025,620000
2cdc2416ae9e4397b11034579c7c6051,10632603,玛沁县烟草专卖局,玛沁县局,632621,630000
d9df83223d8b436db74853d89bdc74c1,11632602,玛沁县烟草公司,玛沁县烟草公司,632600,630000
e2ff071cea74420a8ff1f6c6385a8540,10652306,玛纳斯县烟草专卖局,玛纳斯县局,652324,650000
16bada2d35114da09cd7420c315bd33f,10621004,环县烟草专卖局,甘肃省环县局,621000,620000
9c63fbfe279d4fa4b2cdf45ee621b6fc,11621004,环县烟草公司,环县烟草公司,621000,620000
3ad9d804a94d4f008a22bf46d351caab,10451204,环江毛南族自治县烟草专卖局,环江毛南族自治县局,451226,450000
9fd498ea52eb48e5a29c8f8f4fb73186,11451207,环江毛南族自治县烟草公司,环江毛南族自治县烟草公司,451200,450000
1fbb7595ba714e8fbb901d9a8b43a937,10440401,珠海市烟草专卖局,珠海市局,440400,440000
71c64845c4e94023a063e5e27ed3e4eb,15440401,珠海醋酸纤维有限公司,珠海醋酸纤维有限公司,440400,440000
24e766db464f4686b9b2be4e0671d9a8,10632604,班玛县烟草专卖局,班玛县局,632622,630000
471efb5cc61044b7ac4d7d61dab2213d,11632604,班玛县烟草公司,班玛县烟草公司,632600,630000
2dbf6f3e0c274ec4b8d79d2b15b29ec3,10222404,珲春市烟草专卖局,珲春市局,222404,220000
5c51bf0f2ff64f3bb4674b3dfe973479,10513315,理塘县烟草专卖局,理塘县局,513334,510000
aeb28f5b3d5c483fa82bbca05cbd4b9a,10469012,琼中黎族苗族自治县烟草专卖局,琼中黎族苗族自治县局,469036,460000
4747bbc60fbd4985adb6d8321a1c81b1,10469011,琼海市烟草专卖局,琼海市局,469002,460000
fb2ebf6746484f08b3fb37c3f855a93c,10330309,瑞安市烟草专卖局,浙江省瑞安市局,330300,330000
521e6a0422ba480a9151f9e67947067b,11360412,瑞昌市烟草公司,瑞昌市烟草公司,360400,360000
f905aa7a6b3945449cb52b89eb62ec53,11360717,瑞金市烟草公司,瑞金市烟草公司,360700,360000
838de9f875dc4e79935ec6469c97cd9d,10340105,瑶海区烟草专卖局,瑶海区局,340102,340000
514c1b3bbe1f452a88734c585c962be1,10210204,瓦房店市烟草专卖局,瓦房店市局,210281,210000
0de251efc42248f795c7aa2aa2a8e7f8,11522712,瓮安县公司,瓮安县公司,522700,520000
cc22a95db9874478a1fcfeab3c16047c,10522711,瓮安县烟草专卖局,瓮安县局,522725,520000
d30abf354c034b77b06557c2d6100c02,10230210,甘南县烟草专卖局,甘南县局,230225,230000
d75a22e54ec14227bf7663e074cf040b,11623009,甘南州烟草公司合作营销部,甘南州合作营销部,623001,620000
9bd4a2e994f94434888da74b72c94f19,11623006,甘南藏族自治州烟草公司临潭营销部,甘南州临潭营销部,623021,620000
9d1f3fc7b19b47e6ab8a0f548921e8dc,11623004,甘南藏族自治州烟草公司卓尼营销部,甘南州卓尼营销部,623022,620000
15519940052d4317a95acfcadd6df992,11623002,甘南藏族自治州烟草公司夏河营销部,甘南州公司夏河营销部,623027,620000
5a9bf75059e44d0c870f0a3f9236d310,11623008,甘南藏族自治州烟草公司玛曲营销部,甘南州玛曲营销部,623025,620000
5a3d92859b03404eab943b734e09f276,11623007,甘南藏族自治州烟草公司碌曲营销部,甘南州碌曲营销部,623026,620000
0c9ccdca2e884db08e0664d55a5e2710,11623003,甘南藏族自治州烟草公司舟曲营销部,甘南州舟曲营销部,623023,620000
00cc428e2b3449cc81658bf0fb4ccae3,11623005,甘南藏族自治州烟草公司迭部营销部,甘南州迭部营销部,623024,620000
e38e440ed9714527aa029dfe048163ab,10513311,甘孜县烟草专卖局,甘孜县局,513328,510000
17f7d2068ee54c97a7e4640aabf61d01,10632605,甘德县烟草专卖局,甘德县局,632623,630000
2ddd3a0e2f5e43eca7fb0d317ce85b1e,11632603,甘德县烟草公司,甘德县烟草公司,632600,630000
0dd9c7308e504707965a8523d6dd2b28,10610611,甘泉县烟草专卖局,甘泉县局,610627,610000
d2e218e467144c16a003ba7a99f56dcf,10513411,甘洛县烟草专卖局,甘洛县局,513435,510000
43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
762850f263b343098c0aa48620cc4e59,10622607,甘肃省两当县烟草专卖局,甘肃省两当县局,622629,620000
9e6db0040635491cbdcaec800e97432b,10620704,甘肃省临泽县烟草专卖局,甘肃省临泽县局,620723,620000
40062c2bd75640fba2a31fd5295607d7,10622402,甘肃省临洮县烟草专卖局,甘肃省临洮县局,621124,620000
8d3559069ff74c9bba01396fc332f2c6,10620804,甘肃省华亭县烟草专卖局,甘肃省华亭县局,620824,620000
017cd57148aa47acb57cafa01693e402,10620602,甘肃省古浪县烟草专卖局,甘肃省古浪县局,620622,620000
54a79870cff546eaa5c0a838c727e66c,10622902,甘肃省和政县烟草专卖局,甘肃省和政县局,622925,620000
d3cc28d1177a49908a9ee18ceb9deee7,10620202,甘肃省嘉峪关市烟草专卖局,甘肃省嘉峪关市局,620200,620000
283e76f582af4ad885c8a577ba1c1ca1,10620502,甘肃省天水市北道区烟草专卖局,甘肃省天水市北道区局,620503,620000
ae67dfc1e5da444a8860cbb84144f385,10620505,甘肃省天水市秦城区烟草专卖局,甘肃省天水市秦城区局,620502,620000
dfa8926aca404a2ca81cb7d4b980eab2,10620605,甘肃省天祝藏族自治县烟草专卖局,甘肃省天祝藏族自治县局,620623,620000
6a0635e9873446d7ad5b009a52c7fdb2,10620902,甘肃省安西县烟草专卖局,甘肃省安西县局,620922,620000
1fdc9af379ef4b3ea1d99952923ec72b,10622603,甘肃省宕昌县烟草专卖局,甘肃省宕昌县局,622623,620000
37d1ccc4f9654912bcd546d9683bb95e,10622408,甘肃省定西市安定区烟草专卖局,甘肃省定西县局,621100,620000
e62ee52181bf4d29911b72fb2fcbfe31,10620706,甘肃省山丹县烟草专卖局,甘肃省山丹县局,620725,620000
142dde892aad4fa5b37fdb634fc86263,11620706,甘肃省山丹县烟草公司,甘肃省山丹县烟草公司,620700,620000
15f62752acba41c6b3ffe60cbcc694be,10622404,甘肃省岷县烟草专卖局,甘肃省岷县局,621126,620000
a6e8478b7bb34983b54021529349eeee,10620803,甘肃省崇信县烟草专卖局,甘肃省崇信县局,620823,620000
e654ef14e817411989d9f4fecbd42c18,10620802,甘肃省庄浪县烟草专卖局,甘肃省庄浪县局,620825,620000
