论文里的名字,﻿组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
河北省冀州市烟草专卖局,82b172b5d36946a5b3699330ae561172,11131103,河北省烟草公司衡水分公司冀州卷烟销售经营,河北省烟草衡水分公司冀州销售经营,131100,130000
河北省博野县烟草专卖局,d59f39d896934200b408f395409a577a,10130622,河北省博野县烟草专卖局,河北省博野县局,130637,130000
河北省唐县烟草专卖局(营销部),b4e30553b1704e54aa80db6b15d4fcd0,10130609,河北省唐县烟草专卖局,河北省唐县局,130627,130000
河北省唐山市烟草专卖局,fbf42642d6184419929cdb6cc2c60148,11130201,河北省烟草公司唐山市公司,河北省烟草唐山市公司,130200,130000
河北省唐山市烟草专卖局(公司),fbf42642d6184419929cdb6cc2c60148,11130201,河北省烟草公司唐山市公司,河北省烟草唐山市公司,130200,130000
河北省唐山市烟草专卖局法规科,fbf42642d6184419929cdb6cc2c60148,11130201,河北省烟草公司唐山市公司,河北省烟草唐山市公司,130200,130000
河北省唐山市玉田县烟草专卖局,fbf42642d6184419929cdb6cc2c60148,11130201,河北省烟草公司唐山市公司,河北省烟草唐山市公司,130200,130000
河北省固安县烟草专卖局,4d3ce292d136455081d292d4227fe052,10131007,河北省固安县烟草专卖局,河北省固安县局,131022,130000
河北省平乡县烟草专卖局,71e265a1e9a74ce58096bf2d67d8ad25,10130512,平乡县烟草专卖局,平乡县局,130532,130000
河北省廊坊市烟草专卖局,8fd9bf13d0f44acd9ed7a2c8aa42220c,10131002,河北省廊坊市安次区烟草专卖局,河北省廊坊市安次区局,131002,130000
河北省廊坊市烟草专卖局(公司),8fd9bf13d0f44acd9ed7a2c8aa42220c,10131002,河北省廊坊市安次区烟草专卖局,河北省廊坊市安次区局,131002,130000
河北省张家口万全县烟草专卖局,01342d1b7d04416e874627f27eaa9913,11130701,河北省烟草公司张家口市公司,河北省烟草张家口市公司,130700,130000
河北省张家口市尚义县烟草专卖局,01342d1b7d04416e874627f27eaa9913,11130701,河北省烟草公司张家口市公司,河北省烟草张家口市公司,130700,130000
河北省张家口市烟草专卖局,01342d1b7d04416e874627f27eaa9913,11130701,河北省烟草公司张家口市公司,河北省烟草张家口市公司,130700,130000
河北省怀安县烟草专卖局(营销部),9cf85456c38d46c4ba8b1e9f209650af,11130704,河北省烟草公司怀安县公司,河北省烟草怀安县公司,130700,130000
河北省承德市滦平县烟草专卖局,cd7ea666acdb40daa9dead6f4da35621,11130801,河北省烟草公司承德市公司,河北省烟草承德市公司,130800,130000
河北省曲阳县烟草专卖局(营销部),304fc9c787dc4205aef4457ff304db10,10130617,河北省曲阳县烟草专卖局,河北省曲阳县局,130634,130000
河北省柏乡县烟草专卖局,da7420f3589e498386ceebf585d9500a,11130508,河北省烟草公司柏乡县公司,河北省烟草柏乡县公司,130500,130000
河北省沙河市烟草专卖局,13d13a9e342d4d3596e9eb7a6957c640,11130504,河北省烟草公司沙河市公司,河北省烟草沙河市公司,130500,130000
河北省沧州市烟草专卖局(公司),99a7f2ebadfd4bb2a073503ca5d3274b,10130901,河北省沧州市烟草专卖局,河北省沧州市局,130900,130000
河北省沧州市烟草专卖局（公司）,99a7f2ebadfd4bb2a073503ca5d3274b,10130901,河北省沧州市烟草专卖局,河北省沧州市局,130900,130000
河北省河间市烟草专卖局(营销部),621b6e2829c149d082152487550e4ce1,10130907,河北省河间市烟草专卖局,河北省河间市局,130984,130000
河北省灵寿县烟草专卖局(营销部),8a39e04fe93249daa7058f4bca3c7ad6,11130113,河北省烟草公司灵寿县公司,河北省烟草灵寿县公司,130100,130000
河北省灵寿县烟草专卖局营销部,8a39e04fe93249daa7058f4bca3c7ad6,11130113,河北省烟草公司灵寿县公司,河北省烟草灵寿县公司,130100,130000
河北省烟草专卖局,8aaa286274b64060ab781bfcc77cce8b,22130001,河北省卷烟销售公司,河北省卷烟销售公司,130000,130000
河北省烟草专卖局(公司),8aaa286274b64060ab781bfcc77cce8b,22130001,河北省卷烟销售公司,河北省卷烟销售公司,130000,130000
河北省烟草专卖局(公司)物流处,8484a9891f25494aa63aa1f351487614,22310101,上海海烟物流发展有限公司,上海海烟物流发展有限公司,310000,310000
河北省烟草专卖局(公司)销售管理处,8aaa286274b64060ab781bfcc77cce8b,22130001,河北省卷烟销售公司,河北省卷烟销售公司,130000,130000
河北省烟草专卖局信息中心,8919c25734d34326a7bdcc3879502767,99000006,中烟烟机零配件采购服务中心有限责任公司,烟机零配件采购服务中心,110106,110000
河北省烟草专卖局修志办,8aaa286274b64060ab781bfcc77cce8b,22130001,河北省卷烟销售公司,河北省卷烟销售公司,130000,130000
河北省烟草专卖局烟草经济信息中心,8919c25734d34326a7bdcc3879502767,99000006,中烟烟机零配件采购服务中心有限责任公司,烟机零配件采购服务中心,110106,110000
河北省烟草专卖局财务管理处,8aaa286274b64060ab781bfcc77cce8b,22130001,河北省卷烟销售公司,河北省卷烟销售公司,130000,130000
河北省烟草专卖局（公司）,8aaa286274b64060ab781bfcc77cce8b,22130001,河北省卷烟销售公司,河北省卷烟销售公司,130000,130000
河北省烟草专卖局（公司）销售管理处,8aaa286274b64060ab781bfcc77cce8b,22130001,河北省卷烟销售公司,河北省卷烟销售公司,130000,130000
河北省烟草公司,8aaa286274b64060ab781bfcc77cce8b,22130001,河北省卷烟销售公司,河北省卷烟销售公司,130000,130000
河北省烟草公司保定市公司,3be7742363ef4ad3b19266ecea7eafce,11130601,河北省烟草公司保定市公司,河北省烟草保定市公司,130600,130000
河北省烟草公司唐山市公司,fbf42642d6184419929cdb6cc2c60148,11130201,河北省烟草公司唐山市公司,河北省烟草唐山市公司,130200,130000
河北省烟草公司唐山市公司信息中心,fbf42642d6184419929cdb6cc2c60148,11130201,河北省烟草公司唐山市公司,河北省烟草唐山市公司,130200,130000
河北省烟草公司唐山市公司物流中心,e1cfde520f284c9a8f19ed24330de2ec,99370002,山东中烟工业有限责任公司物流中心,山东中烟物流中心,370100,370000
河北省烟草公司唐山市公司营销中心,fbf42642d6184419929cdb6cc2c60148,11130201,河北省烟草公司唐山市公司,河北省烟草唐山市公司,130200,130000
河北省烟草公司廊坊市公司,8fd9bf13d0f44acd9ed7a2c8aa42220c,10131002,河北省廊坊市安次区烟草专卖局,河北省廊坊市安次区局,131002,130000
河北省烟草公司廊坊市公司大厂县卷烟营销部,3006d5b761b9469cb91b974ddaa67e23,10131011,河北省大厂回族自治县烟草专卖局,河北省大厂回族自治县局,131028,130000
河北省烟草公司廊坊市公司物流中心,e1cfde520f284c9a8f19ed24330de2ec,99370002,山东中烟工业有限责任公司物流中心,山东中烟物流中心,370100,370000
河北省烟草公司廊坊市公司香河卷烟营销部,603f25d3114141b3b88916ca5bfc8d1f,11131003,河北省烟草公司香河县公司,河北省烟草香河县公司,131000,130000
河北省烟草公司张家口市公司,01342d1b7d04416e874627f27eaa9913,11130701,河北省烟草公司张家口市公司,河北省烟草张家口市公司,130700,130000
河北省烟草公司张家口市公司万全县卷烟营销部,d6e6e7ac5af14b30a06fc1610510d153,12130701,张家口卷烟厂有限责任公司,张家口卷烟厂有限责任公司,130700,130000
河北省烟草公司张家口市公司人事劳资科,01342d1b7d04416e874627f27eaa9913,11130701,河北省烟草公司张家口市公司,河北省烟草张家口市公司,130700,130000
河北省烟草公司张家口市公司综合计划科,01342d1b7d04416e874627f27eaa9913,11130701,河北省烟草公司张家口市公司,河北省烟草张家口市公司,130700,130000
河北省烟草公司张家口市公司蔚县卷烟营销部,d6e6e7ac5af14b30a06fc1610510d153,12130701,张家口卷烟厂有限责任公司,张家口卷烟厂有限责任公司,130700,130000
河北省烟草公司承德市公司,cd7ea666acdb40daa9dead6f4da35621,11130801,河北省烟草公司承德市公司,河北省烟草承德市公司,130800,130000
